Publisher,Author,Goodreads_Rating,Distinct_Works_Count,Sample_Book_Title,Sample_Book_Genre,Sample_Book_Pages
American Chemical Society Publications,Lawrence J. Marnett,,6,Frontiers in Molecular Toxicology (American Chemical Society Publication),Unknown,294
American Chemical Society Publications,Howard M. Kanare,3.9,3,Writing the Laboratory Notebook (American Chemical Society Publication),Unknown,150
American Chemical Society Publications,Richard E. LaFond,0.0,4,Cancer,Unknown,287
American Chemical Society Publications,Louise Voress,0.0,1,Instrumentation in Analytical Chemistry 1988-1991 (American Chemical Society Publication),Unknown,500
American Chemical Society Publications,Charles S. Sodano,0.0,5,Trends in chemical consulting,Vocational guidance,165
American Chemical Society Publications,Lester R. Morss,5.0,9,Transuranium elements,Transuranium elements,577
American Chemical Society Publications,Jerome Schultz,4.08,1,Polymer Crystallization,Unknown,304
American Chemical Society Publications,Herbert I. Fusfeld,0.0,5,Industry's Future,Industrial Research,345
American Chemical Society Publications,J. Dudley Herron,3.29,7,The chemistry classroom,Study and teaching (Secondary),347
American Chemical Society Publications,Richard P. Steiner,3.0,2,Folk Medicine,Unknown,215
American Chemical Society Publications,A. Peter Snyder,0.0,3,Interpreting protein mass spectra,Analysis,533
American Chemical Society Publications,Samuel M. Gerber,,2,Chemistry and Crime,"Chemistry, forensic",135
American Chemical Society Publications,Chemical Technician Curriculum Project. Writing Team.,0.0,1,Chemical technology handbook,Technical Chemistry,215
American Chemical Society Publications,Hugh W. Salzberg,,7,From caveman to chemist,History,294
American Chemical Society Publications,Karol J. Mysels,4.33,5,Eighteen years of colloid and surface chemistry,Colloids,398
The Art Institute of Chicago Publications Dept.,Roberto De Alba,4.0,1,Paul Rudolph,Architecture,236
The Art Institute of Chicago Publications Dept.,Riva Castleman,5.0,1,A Century of Artists Books,Unknown,0
The Art Institute of Chicago Publications Dept.,"Museum of Modern Art (New York, N.Y.). Library",0.0,1,Catalog of the Library of the Museum of Modern Art: Col,Art,702
The Art Institute of Chicago Publications Dept.,Maureen D. Neumann,3.0,1,Teaching Computational Thinking,Computers,201
The Art Institute of Chicago Publications Dept.,New York Public Library. Art and Architecture Division,0.0,1,Dictionary Catalog of the Art and Architecture Division,Architecture,752
The Art Institute of Chicago Publications Dept.,Jeffrey Abt,3.74,10,The Book Made Art,Art,42
The Art Institute of Chicago Publications Dept.,Dana Gioia,4.01,10,To Read Or Not to Read: A Question of National Consequence,Literary Collections,24
The Art Institute of Chicago Publications Dept.,United States. Congress,4.17,10,Congressional Pictorial Directory,Unknown,214
The Art Institute of Chicago Publications Dept.,Jonna Perrillo,3.92,6,Educating the Enemy,Education,209
The Art Institute of Chicago Publications Dept.,Library of Congress. Copyright Office,3.0,10,"Books and Pamphlets, Including Serials and Contributions to Periodicals",American literature,1310
The Art Institute of Chicago Publications Dept.,Peter Suber,4.1,10,Open Access,Language Arts & Disciplines,255
The Art Institute of Chicago Publications Dept.,Unesco,4.02,11,Textbooks and Quality Learning for All,Education,412
The Art Institute of Chicago Publications Dept.,Suzanne M. Ward,,13,Academic E-Books,Language Arts & Disciplines,372
The Art Institute of Chicago Publications Dept.,John Cotton Dana,3.68,10,Notes on Bookbinding for Libraries,Bookbinding,140
The Art Institute of Chicago Publications Dept.,Thomas W. Hewitt,2.67,2,Understanding and Shaping Curriculum,Education,481
The Art Institute of Chicago Publications Dept.,Stephen Vider,4.25,5,The Queerness of Home,Family & Relationships,307
The Art Institute of Chicago Publications Dept.,Andreas Marks,4.36,10,Japanese Woodblock Prints,Art,994
The Art Institute of Chicago Publications Dept.,David M. Primo,4.09,4,Campaign Finance & American Democracy,Political Science,279
The Art Institute of Chicago Publications Dept.,Gertrude Stein,4.24,11,Stanzas in Meditation,Poetry,301
The Art Institute of Chicago Publications Dept.,Lloyd Goodrich,4.17,10,American Art of Our Century,Unknown,308
The Art Institute of Chicago Publications Dept.,Danielle Allen,4.22,16,Democracy in the Time of Coronavirus,"COVID-19 Pandemic, 2020-",128
The Art Institute of Chicago Publications Dept.,Seymour P. Lachman,3.6,3,The Man Who Saved New York,Political Science,229
The Art Institute of Chicago Publications Dept.,United States. Department of Agriculture,0.0,10,USDA.,Unknown,582
The Art Institute of Chicago Publications Dept.,Marc Edge,3.7,10,Asper Nation,Business & Economics,348
The Art Institute of Chicago Publications Dept.,James W. Cortada,3.54,10,Information and the Modern Corporation,Business & Economics,175
Thomson Reuters,Thomas P. Lemke,0.0,10,Regulation of Investment Advisers,Investment advisors,0
Thomson Reuters,D. J. Harris,4.11,10,Cases and Materials on International Law,Unknown,0
Thomson Reuters,Melvin Aron Eisenberg,3.33,10,Corporations and Other Business Organizations,Corporation law,0
Thomson Reuters,Bryan A. Garner,4.29,10,Black's Law Dictionary,Law,2016
Thomson Reuters,Ralph Haughwout Folsom,3.44,10,International Business Transactions,Export sales contracts,0
Thomson Reuters,Henry Campbell Black,4.29,10,Black's Law Dictionary,Law,0
Thomson Reuters,Diana Botluk,0.0,5,The Legal List,Information storage and retrieval systems,422
Thomson Reuters,Terry C. M. Hutchinson,1.0,3,Researching and Writing in Law,Academic writing,0
Thomson Reuters,James T. O'Reilly,3.64,10,Federal Information Disclosure,Freedom of information,0
Thomson Reuters,John David McClean,4.42,10,The Conflict of Laws,Conflict of laws,0
Thomson Reuters,James Sammataro,0.0,8,Film and Multimedia and the Law,Unknown,0
Thomson Reuters,Graydon S. Staring,0.0,3,Law of Reinsurance,Reinsurance,0
Thomson Reuters,Richard Glancey,4.2,10,Constitutional and Administrative Law,Administrative law,0
Thomson Reuters,Thomas Lee Hazen,3.57,10,Securities Regulation,Securities,0
Thomson Reuters,Stephen F. Gertzman,3.75,10,Federal Tax Accounting,Income tax,0
Thomson Reuters,George B. Delta,0.0,3,Law of the Internet,Unknown,0
Thomson Reuters,Kenneth S. Abraham,3.77,10,Insurance Law and Regulation,Insurance law,0
Thomson Reuters,Steven H. Shiffrin,0.0,2,The First Amendment,Freedom of association,0
Thomson Reuters,John C. Coffee,3.89,5,Securities Regulation,Securities,1569
Thomson Reuters,Albert Venn Dicey,4.2,5,"Dicey, Morris and Collins on the Conflict of Laws",Conflict of laws,0
Thomson Reuters,Joel William Friedman,4.0,8,The Law of Civil Procedure,Civil procedure,988
Thomson Reuters,Royston Miles Goode,0.0,1,Goode on Legal Problems of Credit and Security,Loans,0
Thomson Reuters,Thomas M. Ward,4.35,10,Intellectual Property in Commerce,Unknown,0
Thomson Reuters,Marvin A. Chirelstein,3.7,7,Concepts and Case Analysis in the Law of Contracts,Contracts,0
Thomson Reuters,Charles R. Richey,0.0,4,Manual on Employment Discrimination and Civil Rights Actions in the Federal Courts,Civil rights,0
Thomson Reuters,Nathaniel Hawthorne,3.47,12,The House of the Seven Gables,Fiction,319
Thomson Reuters,Terry Pratchett,4.18,15,Wyrd Sisters,"Fiction, fantasy, general",322
Thomson Reuters,Norchaya Talib,4.4,3,Law of torts in Malaysia,Torts,503
Thomson Reuters,May Fong Cheong,5.0,1,Contract law in Malaysia,Contracts,561
Thomson Reuters,Joseph Chitty,4.67,10,Practical treatise on the law of contracts,Contracts,843
Thomson Reuters,Harvey McGregor,5.0,10,McGregor on damages,Damages,1344
Thomson Reuters,Jimly Asshiddiqie,4.38,10,Pokok-pokok hukum tata negara Indonesia pasca reformasi,Constitutional amendments,751
Thomson Reuters,Maria Berenice Dias,4.63,10,Manual de direito das famílias,Domestic relations,672
Thomson Reuters,"McCormick, Charles Tilford",3.0,10,McCormick on evidence,Evidence,653
Thomson Reuters,D.J. Harris LLM PhD,,18,Cases and materials on international law,International law,877
Thomson Reuters,James Kessler,4.1,10,Drafting Trusts and Will Trusts,Trusts and trustees,450
Thomson Reuters,Mariano Yzquierdo Tolsada,,55,Tratado de derecho de la familia,Domestic relations,1162
Thomson Reuters,Shaun D. Pattinson,4.33,3,Medical law and ethics,Medical ethics,659
Thomson Reuters,Ronald E. Mallen,4.0,10,Legal malpractice,Lawyers,198
"National Gallery of Art Publishing Office, Washington, DC",National Portrait Gallery,4.14,10,First Ladies of the United States,Art,182
"National Gallery of Art Publishing Office, Washington, DC",SMITHSONIAN INSTITIUTE.,,500,SMITHSONIAN ENGAGEMENT CALENDAR 2022,Unknown,126
"National Gallery of Art Publishing Office, Washington, DC",Andreas Marks,4.36,10,Japanese Woodblock Prints,Art,994
"National Gallery of Art Publishing Office, Washington, DC",Smithsonian Institution,3.92,11,"Official Guide to the Smithsonian, 5th Edition",Travel,303
"National Gallery of Art Publishing Office, Washington, DC",Jeffrey Abt,3.74,10,The Book Made Art,Art,42
"National Gallery of Art Publishing Office, Washington, DC",Brigitta Burger-Utzer,4.0,1,Frank Films,Experimental films,0
"National Gallery of Art Publishing Office, Washington, DC",Francisco Goya,4.42,10,Goya,Art,328
"National Gallery of Art Publishing Office, Washington, DC",Guy Gavriel Kay,4.12,15,Under Heaven,Fiction,29
"National Gallery of Art Publishing Office, Washington, DC",Marcia Lei Zeng,3.62,6,Functional Requirements for Subject Authority Data (FRSAD),Language Arts & Disciplines,81
"National Gallery of Art Publishing Office, Washington, DC",Katherine Murray,3.6,10,First Look 2007 Microsoft Office System,Unknown,0
"National Gallery of Art Publishing Office, Washington, DC",Seymour P. Lachman,3.6,3,The Man Who Saved New York,Political Science,229
"National Gallery of Art Publishing Office, Washington, DC",Steven Heller,4.03,10,Design Literacy (continued),Art,300
"National Gallery of Art Publishing Office, Washington, DC",Lloyd Goodrich,4.17,10,American Art of Our Century,Unknown,308
"National Gallery of Art Publishing Office, Washington, DC",Frederick Marryat,3.83,10,"Masterman Ready, Or, The Wreck of the Pacific",Unknown,538
"National Gallery of Art Publishing Office, Washington, DC",Michael Fried,4.07,12,The Moment of Caravaggio,Art,316
"National Gallery of Art Publishing Office, Washington, DC",Marc Edge,3.7,10,Asper Nation,Business & Economics,348
"National Gallery of Art Publishing Office, Washington, DC",Molly Harper,3.99,15,And One Last Thing ...,Fiction,324
"National Gallery of Art Publishing Office, Washington, DC",National Library of Medicine (U.S.),5.0,10,National Library of Medicine Programs and Services,Medical libraries,64
"National Gallery of Art Publishing Office, Washington, DC",Edward O Wilson,4.1,13,Why We Are Here,History,0
"National Gallery of Art Publishing Office, Washington, DC",Sara R. Benson,4.13,2,Copyright Conversations,Copyright,0
"National Gallery of Art Publishing Office, Washington, DC",Michael Horowitz,5.0,4,An Annotated Bibliography of Timothy Leary,Unknown,0
"National Gallery of Art Publishing Office, Washington, DC",Margaret Berwind Schiffer,3.88,8,"Furniture and Its Makers of Chester County, Pennsylvania",Antiques & Collectibles,456
"National Gallery of Art Publishing Office, Washington, DC",Salvador Dalí,3.97,10,Homage to Dali,Art,172
"National Gallery of Art Publishing Office, Washington, DC",Jørgen Wadum,4.3,6,Vermeer Illuminated,"Painting, Dutch",48
"National Gallery of Art Publishing Office, Washington, DC",Michael Kahn,3.96,10,Martha's Vineyard,Unknown,128
Chronicle Books,Chronicle Books,4.06,11,Go Forth!,Art,98
Chronicle Books,Tarō Gomi,4.01,15,Spring is Here,Juvenile Nonfiction,36
Chronicle Books,Taro Gomi,4.01,15,My Friends,Foreign Language Study,36
Chronicle Books,Jessica Dacher,3.0,1,Nick Jr All About Me,Unknown,46
Chronicle Books,Feather Flores,4.14,5,"Washington, DC, Baby!",Juvenile Fiction,33
Chronicle Books,Beth Nelson,4.08,10,Colors Journal,Unknown,144
Chronicle Books,Jeff Mack,3.87,13,Ah Ha!,Juvenile Fiction,40
Chronicle Books,Valerie Bolling,4.27,20,Together We Ride,Juvenile Fiction,37
Chronicle Books,Lorena Siminovich,3.77,11,You Are My Baby: Meadow,Juvenile Fiction,13
Chronicle Books,Nina Laden,4.13,11,Grow Up!,Juvenile Fiction,56
Chronicle Books,Nick Bantock,4.06,12,Griffin & Sabine Writing Box,Unknown,0
Chronicle Books,Dominique Foufelle,0.0,1,The Little Book of the Nativity,Religion,170
Chronicle Books,KIDSLABEL,3.59,5,Spot 7 Christmas,Juvenile Nonfiction,46
Chronicle Books,Chronicle Books Staff,4.18,10,Reading Rainbow Readers: Adventure Stories That Will Thrill You,Juvenile Fiction,74
Chronicle Books,Kate Hoefler,3.95,10,Courage Hats,Juvenile Fiction,26
Chronicle Books,Molly Idle,3.99,13,Flora and the Chicks,Juvenile Fiction,24
Chronicle Books,Art of the Midwest Staff,4.18,10,Chore Book,Unknown,128
Chronicle Books,Tuttle Cameron,3.86,11,The Bad Girls,Unknown,6
Chronicle Books,THE BEATLES,4.37,10,THE BEATLES ANTHOLOGY,Biography & Autobiography,0
Chronicle Books,Emily Freidenrich,4.02,4,Extraordinary Mothers and Daughters,Family & Relationships,136
Chronicle Books,Redstone Press,4.0,1,Traveler's Box: Redstone Matchbox,Unknown,52
Chronicle Books,Karen Jameson,3.99,10,Woodland Dreams,Juvenile Fiction,33
Chronicle Books,Gary Soto,3.72,11,One Kind of Faith,Poetry,84
Chronicle Books,Michelle Durkson CLISE,0.0,1,My Dog,Juvenile Nonfiction,40
Chronicle Books,Leah Garchik,4.04,4,Real Life Romance,Family & Relationships,210
Chronicle Books,Beatrix Potter,4.2,13,The Tale of Peter Rabbit,"Rabbits, fiction",32
Chronicle Books,Clement Clarke Moore,4.39,10,The Night Before Christmas,Santa in juvenile prison,30
Chronicle Books,Edith Nesbit,3.94,10,The Railway Children,Brothers and sisters,176
Chronicle Books,Frances Hodgson Burnett,4.17,15,The Secret Garden,"Fiction, general",263
Chronicle Books,Mark Twain,3.87,13,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer,253
Chronicle Books,Louisa May Alcott,4.14,15,Little Women,Romans,424
Chronicle Books,Jane Austen,4.16,10,Pride and Prejudice,"Fiction, Romance, Historical, Regency",351
Chronicle Books,Lucy Maud Montgomery,4.23,10,Anne of Green Gables,Fiction,309
Chronicle Books,J. M. Barrie,4.05,13,Peter Pan,Open Library Staff Picks,176
Chronicle Books,Carlo Collodi,3.85,10,Le avventure di Pinocchio,Fantasy,204
Chronicle Books,Lewis Carroll,4.04,12,Alice's Adventures in Wonderland,"Alice (fictitious character : carroll), fiction",133
Chronicle Books,Dante Alighieri,4.04,12,Inferno,Poetry,307
Chronicle Books,Olaudah Equiano,3.85,10,"The life of Olaudah Equiano, or Gustavus Vassa, the African",Slavery,241
Chronicle Books,David Sylvester,4.31,10,Henry Moore,"Sculpture, British",119
Chronicle Books,Pablo Neruda,4.23,10,Veinte poemas de amor y una canción desesperada,Chilean Love poetry,100
American Academy of Ophthalmology,Jonathan D. Trobe,5.0,7,The Physician's Guide to Eye Care,Health & Fitness,208
American Academy of Ophthalmology,Steven I. Rosenfeld,0.0,1,Lens and Cataract,Cataract,264
American Academy of Ophthalmology,American Academy Of Ophthalmology,4.39,11,Basic and Clinical Science Course 2014-2015,Glaucoma,252
American Academy of Ophthalmology,American Academy of Ophthalmology and Otolaryngology,0.0,10,Directory - American Academy of Ophthalmology and Otolaryngology,Ophthalmologists,236
American Academy of Ophthalmology,Cynthia A. Bradford,3.85,4,Basic Ophthalmology for Medical Students and Primary Care Residents,Medical,175
American Academy of Ophthalmology,Robert W. Weisenthal,4.0,4,External Disease and Cornea,Unknown,492
American Academy of Ophthalmology,American Academy of Ophthalmology,4.39,11,Ophthalmic Medical Assisting,Medical,324
American Academy of Ophthalmology,American Academy of,4.08,10,Posterior Capsulotomy,Unknown,277
American Academy of Ophthalmology,Russell W. Read,4.18,10,Intraocular Inflammation and Uveitis,Unknown,359
American Academy of Ophthalmology,Mary A. O'Hara,4.43,3,Ophthalmic Medical Assisting,Unknown,0
American Academy of Ophthalmology,Richard A. Harper,4.0,4,Basic Ophthalmology,Eye,0
American Academy of Ophthalmology,Preston H. Blomquist,0.0,1,Practical Ophthalmology,Unknown,0
American Academy of Ophthalmology,David W. Parke,4.6,1,Basic and Clinical Science Course 2005-2006,Unknown,242
American Academy of Ophthalmology,Ayman Naseri,4.39,11,Basic Principles of Ophthalmic Surgery,Eye,0
American Academy of Ophthalmology,Jill A. Foster,4.09,10,"Orbit, Eyelids, and Lacrimal System",Eye,475
American Academy of Ophthalmology,George F. Hilton,4.2,10,Retinal Detachment,Medical,260
American Academy of Ophthalmology,AMERICAN ACADEMY OF OPHTHALMOLOGY.,4.39,11,BASIC PRINCIPLES OF OPHTHALMIC SURGERY.,Unknown,0
American Academy of Ophthalmology,Fred M. Wilson,4.43,1,Practical Ophthalmology,Eye,0
American Academy of Ophthalmology,Peter A. Netland,5.0,1,Glaucoma Medical Therapy,Medical,270
American Academy of Ophthalmology,Wallace L. M. Alward,,4,Color Atlas of Gonioscopy,Medical,128
American Academy of Ophthalmology,Lester T. Jones,0.0,1,Ophthalmic Anatomy,Eye,290
American Academy of Ophthalmology,Richard Cutler Allen,4.03,11,Basic Ophthalmology,Eye,0
American Academy of Ophthalmology,Rod Foroozan,,1,Neuro-Ophthalmology,Eye,402
American Academy of Ophthalmology,Purdy,3.88,10,2007-2008 Basic and Clinical Science Course Complete Set (plus Master Index).,Unknown,0
American Academy of Ophthalmology,Katherine Pitcoff,0.0,2,Basic and Clinical Science Course: Section 6. Pediatric ophthalmology and strabismus,Eye,252
American Academy of Ophthalmology,American Academy of Ophthalmology.,4.39,11,International Ophthalmology,Eye,369
American Academy of Ophthalmology,Academy Of Ophthalmology American,4.39,11,Introducing Ophthalmology,Ophthalmology,49
"Llewellyn Worldwide, Ltd.",Corrine Kenner,3.97,14,Before Tarot Book,Unknown,160
